User_Id,Age,Gender,Country,Student_Working_Status,Daily_Social_Media_Hours,Screen_Time_Hours,Night_Scrolling_Frequency,Online_Gaming_Hours,Content_Type_Preference,Exercise_Frequency_per_Week,Daily_Sleep_Hours,Caffeine_Intake_Cups,Study_Work_Hours_per_Day,Overthinking_Score,Anxiety_Score,Mood_Stability_Score,Social_Comparison_Index,Sleep_Quality_Score,Motivation_Level,Emotional_Fatigue_Score,Wellbeing_Index,Burnout_Risk
9139,21,Female,Australia,Student,3.06,6.72,5.07,1.45,Educational,2.34,5.02,1.69,1.55,7.88,8.49,3.82,3.44,3.42,2.65,7.46,1,High
9140,26,Male,Australia,Student,7.76,10.96,2.76,0.96,News,2.48,7.52,0.83,7.16,5.22,4.83,6.23,6.56,7.69,5.78,6.56,4.67,Medium
9141,26,Female,Australia,Working,4.19,8.43,3.65,0.45,Lifestyle,2.5,7,1.99,7.92,4.87,4.66,4.09,6.1,6.89,6.34,6.77,3.87,High
9142,21,Non-binary,UK,Working,3.04,6.21,3.97,1.04,Gaming,3.92,5.98,1.73,4.45,4.88,4.3,4.61,4.7,6.5,5.54,5.21,3.96,High
9143,20,Female,USA,Student,4.25,5.78,4.97,2.54,Lifestyle,0.94,6.08,1.47,7.11,7.5,6.93,4.08,5.38,6.85,1.65,5.89,2.06,High
9144,19,Male,Canada,Both,2.35,4.12,1.91,1.58,Lifestyle,0.57,6.37,2.09,6.58,6.05,7.81,3.62,2.97,6.56,4.83,6.67,2.59,High
9145,26,Female,USA,Working,6.37,8.25,3.31,1.75,Educational,4.04,7.02,2.72,8.54,6.41,4.7,3.62,6.41,6.18,4.08,4.93,3.02,High
9146,19,Non-binary,Canada,Student,3.33,5.76,2.96,3.05,Lifestyle,1.67,7.29,2.13,3.3,5.68,5.78,2.82,3.07,7.64,5.09,4.48,3.47,High
9147,23,Male,Pakistan,Student,1.63,6.14,6.19,1.07,Lifestyle,4.42,7.57,1.63,4.94,5.26,5.28,4.84,3.23,6.14,5.4,4.4,3.85,High
9148,22,Male,Australia,Student,4.26,8.41,2.3,1.18,Educational,3.27,8.06,0,6.77,3.83,3.31,7.5,5.09,8.14,7.73,4.59,6.47,Medium
9149,22,Non-binary,Pakistan,Student,5.5,8.92,1.86,0.1,Gaming,2.02,7.62,1.6,6.18,6.11,6.82,2.7,4.92,7.54,5.45,9.18,2.57,High
9150,21,Non-binary,Pakistan,Student,5.04,8.83,5.36,3.89,Entertainment,1.28,6.25,0,6.55,6.88,3.51,6.76,6.28,7.89,4.14,6.11,4.66,Medium
9151,23,Female,Canada,Student,1.9,5.6,6.2,3.79,News,0,4.86,2.6,6.08,5.95,5.36,6.4,3.91,3.37,3.56,7.06,2.37,High
9152,22,Male,UK,Student,2.58,6.62,4.43,1.68,News,2.04,5.55,2.23,5.26,5.1,5.75,5.96,4.51,5.79,4.47,5.59,3.52,High
9153,21,Male,Australia,Student,0.81,2.77,1.11,0.42,Lifestyle,3.08,4.08,1.17,4.77,3.52,5.01,5.75,1.66,4.39,4.41,5.8,3.05,High
9154,26,Female,India,Student,5.07,9.35,1.82,1.76,Entertainment,3.39,9.14,2.33,4.49,5.33,3.22,6.88,6.27,8.26,6.43,4.65,5.88,Medium
9155,23,Non-binary,Pakistan,Student,4.71,7.8,1.95,1.51,Entertainment,0.58,8.01,0.48,5.73,6.43,5.45,3.6,5.37,8.67,4.65,6.99,3.57,High
9156,20,Male,USA,Student,4.85,8.17,5.44,2.1,Lifestyle,1.99,5.89,0.42,4.58,6.09,5,4.82,4.57,6.66,4.25,6.79,3.28,High
9157,23,Male,Australia,Student,3.35,7.47,2.91,1.29,News,5.03,7.25,1.77,7.45,3.14,4.09,5.49,5.29,7.77,7.44,6.64,5.11,Medium
9158,18,Non-binary,UK,Student,1.15,4.43,3.36,2.95,News,6.36,6.33,0.83,4.98,5.29,5.45,3.76,2.31,6.29,4.97,4.16,3.4,High
9159,22,Male,Australia,Working,2.8,4.93,2.61,0.86,Entertainment,4.04,7.41,1.32,4.12,5.72,4.49,4.77,2.75,6.61,5.48,5.63,3.93,High
9160,23,Female,India,Both,5.66,8.49,1.4,2.52,Entertainment,3.02,7.18,3.07,5.75,6.97,5.61,4.36,5.97,6.98,6.45,6.15,3.97,High
9161,25,Male,India,Student,4.56,8.27,2.13,2.96,Lifestyle,0.66,6.35,2.87,7.14,5.14,4.13,6.39,5.27,5.68,4.26,7.12,3.57,High
9162,26,Female,Pakistan,Student,1.41,3.81,5.35,2.61,News,3.04,6.69,1.08,6.15,4.85,4.75,5.2,2.16,6.24,3.93,5.02,3.5,High
9163,20,Non-binary,USA,Working,3.59,6.02,2.95,3.18,News,2.15,5.84,0.84,7.18,4.27,4.97,4.11,3.52,4.7,5.31,6.19,2.85,High
9164,19,Male,Pakistan,Student,4.85,8.19,0.79,1.5,Lifestyle,5.42,7.15,0,5.06,4.44,3.58,6.26,3.99,4.38,5.65,5.79,3.87,High
9165,21,Female,UK,Student,3.85,7.03,3.8,0,Lifestyle,2.43,4.27,4.24,7.38,4.29,7.17,3.04,5.18,2.67,4.7,6.59,1.18,High
9166,25,Non-binary,Canada,Student,1.87,4.23,2.91,3.2,Gaming,4.36,7.07,0,7.51,4.73,5.25,5.47,2.39,5.43,5.46,6.61,3.48,High
9167,25,Non-binary,India,Student,3.27,7.61,2.94,1.19,Entertainment,2.55,4.72,1.57,7.47,5.91,6,5.07,3.65,6.34,3.57,5.69,3.05,High
9168,20,Male,USA,Student,2.9,6.11,2.71,2.33,Entertainment,4.84,6.49,0.55,3.14,6.63,5.44,4.76,5.1,6.55,5.64,6.01,3.74,High
9169,21,Female,India,Both,4.05,4.91,1.61,2.87,Entertainment,2.88,6.61,2.33,5.93,4.57,7.14,4.43,3.49,5.03,4.06,6.67,2.21,High
9170,20,Male,UK,Student,4.42,7.84,2.2,3.14,Educational,3.67,6.81,1.27,4.27,3.17,3.52,6.45,5.19,6.44,6.09,5.38,4.84,Medium
9171,19,Male,UK,Working,3.02,6.67,5.63,1.19,Educational,2.93,5.51,1.51,6.05,5.99,3.53,5.94,4.86,4.85,3.92,5.99,3.32,High
9172,21,Female,India,Student,4.97,8.67,4.07,0,Lifestyle,4,5.57,1.19,7.67,4.15,5.37,4.78,6.11,4.13,4.14,6.12,2.44,High
9173,23,Male,Pakistan,Student,6.45,9.03,3.83,0,Gaming,1.55,7.04,1.2,5.49,6.42,2.68,7.14,6.05,7.63,6.43,5.13,5.76,Medium
9174,22,Female,India,Student,8.67,10.74,2.77,1.96,Educational,4.55,5.84,1.86,6.63,7.18,7.06,2.74,6.95,7.71,5.1,7.24,2.8,High
9175,20,Female,Pakistan,Working,2.6,5.64,3.12,1.66,Entertainment,0.09,7.66,1.14,6.52,5.82,5.31,5.05,4.3,6.71,3.81,5.87,3.33,High
9176,19,Female,India,Student,4.11,7.31,5.03,0.12,Gaming,3.82,6.44,1.87,6.33,4.77,5.05,5.85,4.18,6.1,5.89,5.46,4.19,Medium
9177,26,Female,Pakistan,Student,1.28,5.04,3.14,2.12,News,1.35,6.5,2.13,2.41,3.26,5.97,4.8,1.5,7.01,3.32,4.99,3.21,High
9178,18,Male,Canada,Student,3.28,6.62,3.33,0.76,Lifestyle,4.07,6.39,0.44,5.82,4.27,5.23,5.58,3.64,5.83,4.6,5.8,3.5,High
9179,26,Female,Australia,Student,5.92,10.02,3.66,3.07,Educational,5,6.95,3.07,7.74,5.6,5.48,4.51,5.36,5.69,8.32,7.55,4,Medium
9180,18,Female,Australia,Student,0.6,4.75,1.52,2.87,Gaming,0.88,6.49,1.33,5.67,1.53,3.7,6.05,2.28,5.67,6.15,4.86,4.53,Medium
9181,24,Male,Pakistan,Working,3.37,6.39,2.85,1.72,Educational,1.37,6.86,1.44,5.95,4.9,3.97,4.29,4.24,5.85,4.72,5.66,3.35,High
9182,23,Male,Pakistan,Student,3.95,5.98,1.52,0.49,Educational,1.55,8.59,0,7.27,3.66,3.85,6.52,5.7,8.81,8.57,5.3,6.44,Medium
9183,24,Female,Canada,Student,1.66,5.69,0,1.85,Lifestyle,5.22,8.54,1.43,8.59,2.78,3.31,6.3,2.29,7.48,6.48,4.39,5.47,Medium
9184,20,Male,Australia,Working,4.56,8.14,1.21,5.04,Educational,0.82,7.33,0.53,7.35,3.35,2.86,5.78,4.99,7.95,6.35,7.05,5.05,Medium
9185,20,Female,Canada,Working,4.38,6.39,2.95,0,Lifestyle,1.89,4.12,2.38,8.15,3.06,4.25,4.89,6.75,4.85,5.68,3.91,3.78,High
9186,18,Non-binary,UK,Student,3.08,5.85,4.59,2.72,Lifestyle,0.17,5.58,1.5,5.17,5.87,6.17,3.9,3.63,3.65,2.11,6.07,1.18,High
9187,21,Female,India,Working,4.97,6.96,3.42,1.93,News,3.69,6.65,0.68,6.15,6.88,6.58,3.05,4.3,6.04,3.73,6.63,2.07,High
9188,19,Female,Australia,Student,2.75,3.82,3.56,1.26,Entertainment,3.66,5.81,1.64,6.24,4.24,3.69,5.93,3.69,6.73,3.89,4.45,4.16,Medium
9189,25,Male,Pakistan,Working,4.68,6.71,4.22,0.09,News,0,6.96,2.09,8.03,5.66,4.48,7.05,3.08,7.24,5.39,7.64,4.54,Medium
9190,20,Female,USA,Student,4.01,4.87,5.23,3.94,Educational,5.16,6.52,0,4.53,6.24,4.37,5.86,4.02,6.62,7.78,3.21,5.49,Medium
9191,24,Female,UK,Student,4.35,7.82,3.89,3.25,News,3.8,6.39,1.54,5.46,5.4,4.35,5.6,3.16,6.09,4.58,6.65,3.59,High
9192,24,Male,India,Working,3.63,6.68,2.11,2.71,Gaming,1.4,6.27,0,8.13,5.79,4.36,4.89,3.33,6.2,4.66,5.49,3.61,High
9193,26,Female,USA,Student,1.98,4.14,2.94,1.79,News,0.46,4.99,1.78,6.71,5.15,5.47,3.59,4.14,4.84,4.33,6.06,2.33,High
9194,23,Female,Canada,Student,1.9,5.63,4.69,0,News,5.77,6.23,2.45,4.92,7.39,5.44,5.19,2.38,5.47,6.02,4.17,3.96,High
9195,18,Male,India,Student,2.85,4.41,3.85,1.86,News,3.74,7.89,1.86,9.76,5.31,4.09,6.62,3.61,8.99,6.24,5.47,5.69,Medium
9196,25,Non-binary,Canada,Student,3.18,7.42,2.09,0.12,Lifestyle,3.19,6.7,1.54,4.01,4.96,3.61,6.93,4.49,5.37,5.25,5.54,4.32,Medium
9197,18,Male,Canada,Working,4.41,6.95,3.37,3.16,Entertainment,4.83,7.59,2.42,6.02,5.12,5.12,2.74,4.58,7.53,6.02,7.19,3.38,High
9198,20,Female,Pakistan,Student,3.95,7.38,4.63,2.78,News,3.39,6.83,1.23,8.4,6.61,4.2,3.87,3.94,6.23,3.87,5.4,3.06,High
9199,22,Male,Canada,Student,3.31,5.27,4.22,2.75,News,1.57,7.21,2.71,9.29,5.78,4.75,4.02,2.92,6.54,6.09,4.59,3.99,High
9200,25,Female,USA,Working,1,4.12,3.88,4.44,Entertainment,0,7.88,2.15,7.51,4.7,3.45,5.68,2.12,8.04,4.23,4.38,4.68,Medium
9201,26,Female,UK,Both,2.96,5.85,1.77,0,News,5.45,5.66,2.42,6.26,4.44,6.05,3.96,2.78,5.93,5.56,4.66,3.37,High
9202,24,Female,Pakistan,Student,2.26,4.97,1.82,0,Entertainment,4.88,7.81,0,7.87,5.4,4.99,5.93,4.08,7.11,7.66,4.81,5.27,Medium
9203,26,Female,UK,Working,6.62,9.15,3.13,2.85,News,2.76,3.62,1.87,5.27,4,7.78,3.67,6.86,4.17,2.43,8.17,1,High
9204,20,Female,Canada,Student,4.11,7.51,5.24,0,News,3.21,6.15,2.53,3.15,4.89,4.12,5.72,2.67,5.97,4.96,4.62,4.09,Medium
9205,22,Male,Australia,Working,6.35,8.46,3.7,1.54,Gaming,4.47,9.17,1.63,6.76,5.67,3.7,4.42,3.68,7.94,6.36,5.26,4.75,Medium
9206,25,Male,India,Working,4.12,5.15,3.02,1.01,Gaming,2.39,6.44,3.54,5.71,6.06,6.19,4,5.99,5.65,4.57,6.28,2.66,High
9207,18,Male,Pakistan,Working,6.8,9.73,2.23,1.63,Gaming,1.95,7.89,1.87,5.84,4.27,3.15,5.26,5.38,6.69,3.01,7.19,3.26,High
9208,25,Male,Canada,Working,4.47,8.54,3.95,1.24,Lifestyle,2.26,6.9,0.95,4.12,5.39,3.86,4.05,5.84,6.89,4.06,5.81,3.39,High
9209,24,Male,Pakistan,Student,4.53,5.85,4.42,1.95,Educational,3.29,7.06,1.46,6.01,5.01,3.79,6.33,4.61,6.85,4.83,5.06,4.53,Medium
9210,18,Non-binary,Australia,Student,6.92,10,2.6,0,Gaming,4.7,5.12,3.44,6.62,7.8,7.11,2.1,7.16,5.2,5.28,7.91,1.69,High
9211,23,Non-binary,USA,Student,2.93,5.93,2.74,3.53,Educational,1.32,6.39,3.19,9.81,5.02,4.39,5.64,3.38,5.72,4.26,4.73,3.69,High
9212,18,Male,USA,Working,3,6.55,2.38,1.44,Entertainment,2.41,5.52,0.52,4.5,4.19,7.28,4.71,3.23,6.14,3.55,7.03,2.42,High
9213,19,Male,India,Working,4.19,7.28,1.68,1.72,Educational,0,7.75,0.61,7.1,5.14,4.56,4.92,6.41,8.24,4.5,7.66,3.85,High
9214,22,Male,USA,Student,8.38,10.68,1.07,0,Entertainment,6.2,8.03,3.01,5.13,5.25,3.38,6.25,7.12,7.3,6.3,6.13,5.03,Medium
9215,19,Female,Australia,Student,3.43,4.82,3.93,1.84,Educational,2.85,6.02,1.44,1,7.58,7.3,2.67,4.24,5.36,4.18,5.99,1.85,High
9216,18,Female,UK,Working,4.46,7.55,1.42,2.37,Entertainment,5.11,6.17,1.74,4.6,4.57,4.42,5.62,5.64,7.61,4.84,4.75,4.5,Medium
9217,23,Female,Australia,Student,5.36,7.68,4.09,1.23,Gaming,1.19,7.97,1.59,9.56,6.12,5.5,5.37,4.77,7.23,5.62,9.34,3.6,High
9218,25,Female,Australia,Working,6.4,8.54,0.29,1.36,Gaming,5.03,4.58,2,4.53,2.25,4.42,4.16,4.83,5.05,5.85,4.44,3.54,High
9219,25,Female,Canada,Working,5.35,8.44,3.81,0,Gaming,4.73,7.89,2.12,6.33,4.86,4.63,5.76,6.1,8.85,6.22,6.85,5.03,Medium
9220,25,Male,USA,Student,6.23,8.15,2.49,0,Entertainment,1.16,6.52,0.95,10.28,4.96,4.04,4.45,5.5,7.64,5.64,5.1,4.39,Medium
9221,23,Male,Pakistan,Student,5.15,8.26,3.4,1.41,Lifestyle,2.81,6.68,2.26,8.04,5.16,5.74,5.38,5.51,6.41,4.96,5.63,3.69,High
9222,20,Male,India,Working,4.17,7.7,2.69,0,Educational,1.22,6.56,2.05,6.54,4.3,3.71,5.3,6.14,6.34,4.19,5.41,3.75,High
9223,18,Male,UK,Student,2.38,3.88,2.45,1.08,Entertainment,3.52,8.64,4.22,6.2,4.98,4.08,4.51,2.77,9.33,5.97,6.06,4.91,Medium
9224,19,Non-binary,Pakistan,Student,3.22,7.19,1.65,4.52,Gaming,5.43,6.42,2.38,8.78,3.58,5.51,4.92,5.03,6.8,5.57,4.86,4.04,Medium
9225,22,Male,Canada,Student,3.45,6.42,2.95,1.88,Educational,3.85,4.96,2.91,5.86,4.18,5.84,4.81,4.1,3.36,3.55,4.32,2.21,High
9226,22,Male,Canada,Student,4.43,8.45,4.83,0.14,Gaming,3.21,6.45,1.31,7.5,5.75,6.03,1.84,5.47,6.75,5.9,6.21,2.79,High
9227,18,Non-binary,UK,Student,4.79,7.47,3.88,0.1,Lifestyle,5.01,6.3,2.76,4.28,6.16,6.64,4.34,2.69,6.26,5.97,3.82,3.78,High
9228,18,Male,Pakistan,Working,6.87,11.72,1.59,2.89,News,2.73,6.19,3.01,5.04,3.88,5.58,5.07,6.39,5.53,3.35,5.67,2.77,High
9229,26,Male,UK,Both,0.89,5.36,2.63,0,Gaming,4.77,7.94,1.73,7.41,4.74,3.16,5.49,3.26,7.08,7.16,3.34,5.49,Medium
9230,19,Female,UK,Student,3.93,6.92,2.52,0,News,0.71,6.84,2.38,3.81,5.24,5.34,4.76,4.46,7.96,4.64,6.06,3.89,High
9231,24,Female,USA,Working,6.86,9.71,3.64,1.78,Lifestyle,3.95,7.32,1.4,3.92,6.32,4.18,5.47,5.95,6.69,3.61,6.47,3.48,High
9232,21,Male,Pakistan,Student,1.93,2.52,1.15,4.8,News,3.78,3,0,6.43,3,4.9,4.02,2.21,2.14,5.02,3.91,2.26,High
9233,24,Female,USA,Student,2.94,5.74,4.25,1.58,Gaming,1.91,6.33,2.32,3.59,4.83,5.07,3.56,2.18,6.53,4.31,4.26,3.24,High
9234,25,Female,USA,Student,4.7,7.97,6.33,1.44,Lifestyle,1.77,6.15,2.03,5.85,6.38,5.25,4.9,5.81,5.57,5.34,6.02,3.39,High
9235,22,Male,India,Both,5.3,8.29,3.19,0,Educational,0.94,8.21,2.87,3.09,5.45,4.89,4.69,4.61,7.73,2.61,7.25,2.99,High
9236,18,Female,USA,Both,1.92,5.11,2.73,0,News,1.99,8.1,1.64,4.92,4.35,5.65,4.21,3.54,7.96,4.54,5.48,3.71,High
9237,21,Female,Australia,Student,6.32,9.81,4.27,1.75,News,5.06,7.76,1.8,8.26,6.28,4.23,5.51,5.12,8.06,7.47,6.32,5.26,Medium
9238,20,Non-binary,Canada,Student,4.87,7.57,1.72,3.62,Entertainment,3.27,6.25,1.66,5.93,4.74,3.89,5.46,6.71,5.69,6.37,4.34,4.47,Medium
9239,22,Non-binary,Canada,Both,1.91,5.12,4.47,1.78,Gaming,2.55,5.39,0,3.38,3.95,5.07,4.26,2.9,4.59,6.44,4.36,3.52,High
9240,23,Male,Australia,Student,5.73,8.09,1.88,1.32,Gaming,1.33,5.96,1.5,5.99,5.06,4.21,4.45,3.32,6.75,5.29,6.18,3.76,High
9241,19,Female,UK,Working,5.54,7.32,6.24,2.12,News,4.41,6.39,2.38,7.69,6,5.67,4.25,5.5,6.38,5.47,4.41,3.68,High
9242,24,Male,Pakistan,Student,4,8.66,0.72,3.4,News,4.57,6.76,1.61,6.77,5.14,5.16,3.96,3.69,6.61,5.18,4.2,3.69,High
9243,20,Male,Pakistan,Working,3.31,5.12,2.17,4.56,News,4.1,6.75,1.81,7.97,4.01,6.82,3.76,3.98,6.62,4.5,4.45,3.08,High
9244,18,Male,Pakistan,Student,2.25,4.98,3.49,1.71,Gaming,1.21,6.58,2.57,5.89,3.54,4.51,4.34,2.87,7.16,4.87,6.18,3.68,High
9245,20,Female,USA,Student,3.39,7.13,3.86,3.6,Entertainment,3.14,6.51,1.65,5.22,4.55,4.14,5.9,3.01,7.34,3.65,5.28,4.06,Medium
9246,26,Female,Pakistan,Working,5.55,8.29,2.41,0,News,3.53,7.72,1.79,6.55,5.88,4.29,5.36,4.77,8.69,6.58,6.23,5.13,Medium
9247,23,Male,Pakistan,Student,1.42,4.99,4.52,1.35,Gaming,3.27,6.78,0.16,7.3,7,5.26,4.94,3.71,6.53,5.35,3.38,4.17,Medium
9248,23,Female,Pakistan,Student,2.75,6.82,1.72,0.8,Gaming,0,5.97,0.87,5.65,4.6,5.49,2.67,3.05,6.57,3.06,7.94,1.86,High
9249,21,Female,Canada,Student,4.44,7.51,1.68,3.75,Entertainment,3.61,6.92,2.81,7.32,5.53,1.55,8.08,5.14,7.27,5.85,4.43,6.07,Medium
9250,25,Female,Australia,Student,5.06,8.53,1.42,3.67,Entertainment,0,7.45,2.15,5.78,3.21,4.05,3.78,5.93,7.19,5.34,5.04,3.92,High
9251,22,Male,India,Student,5.01,8.56,3.25,1.76,Entertainment,5.69,8.9,2.59,4.14,5.36,3.6,4.98,4.2,9.48,7.4,5.41,5.79,Medium
9252,24,Female,UK,Student,2.83,4.99,2.83,0.98,Educational,1.25,5.94,3.07,5.64,5.31,5.74,5.32,1.63,7.93,2.66,7.27,3.14,High
9253,26,Non-binary,Australia,Student,3.85,5.45,1.54,1.8,Educational,5.24,5.55,1.69,6.46,4.85,4.9,4.55,4.21,6.17,5.03,3.29,3.89,High
9254,22,Male,Pakistan,Both,3.31,8.32,3.2,0.98,News,2.72,6.88,0.7,5.92,3.85,4.66,5.76,4.4,7.92,3.95,6.64,3.99,High
9255,22,Male,UK,Student,4.4,7.84,1.61,3.83,Gaming,2.95,5.46,0.97,4.26,3.93,4.2,6,5.31,3.92,4.25,3.68,3.41,High
9256,21,Non-binary,UK,Student,4.87,7,3.34,2.63,Entertainment,3.16,6.82,1.15,5.2,4.03,2.79,6.19,5.38,8.06,3.47,4.77,4.65,Medium
9257,23,Female,Australia,Working,3.74,8.83,4.12,0.57,Educational,2.83,8.37,1.66,3.95,5.38,4.07,5.49,5.87,8.41,5.61,5.07,4.98,Medium
9258,19,Female,Australia,Working,4.17,5.69,1.7,0,News,0,5.43,0.7,6.33,3.58,4.64,4.95,6.07,5.37,4.5,5.15,3.31,High
9259,20,Male,Australia,Student,4,6.12,2.52,0,Gaming,2.49,6.22,0.65,7.51,5.4,5.15,3.93,5.09,6.61,4.03,7.3,2.78,High
9260,18,Female,India,Student,1.64,4.17,4.84,2.79,Entertainment,2.27,6.62,3.15,6.69,3.35,1.98,7.17,2.99,7.44,7.06,3.67,6.28,Medium
9261,19,Male,Australia,Student,5.94,9.92,2.44,4.15,Educational,0.35,7.25,2.29,2.86,5.4,4.91,5.06,6,7.39,4.33,6.46,3.7,High
9262,19,Male,India,Student,5.55,8.16,2.35,1.39,Educational,1.84,5.63,3.08,6.27,2.79,4.11,6.63,6.5,5.33,5.01,5.39,4.07,Medium
9263,25,Female,USA,Working,1.3,4.2,5.8,0,Gaming,2.93,8.43,0.63,4.05,6.77,5.05,5.4,3.47,7.48,6.23,5.17,4.67,Medium
9264,25,Male,Canada,Working,7.16,8.93,4.25,3.23,Educational,1.26,7.33,2.29,2.94,5.63,4.52,4.79,7.21,7.28,4.5,6.47,3.69,High
9265,19,Female,India,Working,4.62,7.45,2.53,0,Gaming,2.79,6.92,3.29,9.83,4.78,6.59,4.25,4.64,6.78,5.61,6.46,3.37,High
9266,23,Non-binary,Canada,Student,4.82,7.55,3.76,0.92,Entertainment,2.8,6.01,1.33,6.95,5.19,5.14,6.09,5.18,5.56,3.4,5.9,3.18,High
9267,22,Female,Pakistan,Student,3.25,4.65,0.12,1.09,Gaming,2.6,4.31,0.95,3.9,6.44,7.43,3.23,1.72,4.93,1.88,7.51,1,High
9268,20,Female,USA,Student,4.19,6.87,2.19,0,Entertainment,1.91,5.7,2.12,6.29,4.38,6.57,4.7,2.29,7,3.96,7.65,2.85,High
9269,22,Male,UK,Student,4.82,6.92,2.63,2.46,Lifestyle,2.75,6.66,2.19,6.57,5.56,5.75,3.66,4.68,6.11,5.54,6.01,3.14,High
9270,22,Male,Australia,Student,6.73,11.17,2.38,1.46,Educational,2.76,7.72,1.59,5.06,6,4.9,6.6,5.46,6.73,7.1,7.27,4.78,Medium
9271,22,Non-binary,Pakistan,Working,2.36,5.63,2.06,0,Lifestyle,0.85,7.78,1.98,6.66,3.52,5.15,5.72,3.87,8.06,5.13,5.57,4.52,Medium
9272,20,Male,UK,Working,5.69,10.16,3.69,1.54,Gaming,3.18,7.18,3.49,6.74,7.1,4.58,5.52,5.08,7.45,2.72,5.66,3.52,High
9273,20,Male,Canada,Student,3.37,4.46,2.63,0.79,Entertainment,4.78,5.84,2.06,2.99,2.63,4.73,5.05,5.39,6.1,5.3,4.01,4.03,Medium
9274,21,Female,UK,Student,6.13,8.1,2.82,0,Educational,1.71,10,3.29,1.7,4.98,2.04,5.66,4.66,10,6.31,4.75,6.19,Medium
9275,24,Female,Australia,Student,1.82,4.1,2.54,2.41,News,3.79,6,0.78,3.96,4.25,4.9,5.48,4.54,6.92,5.31,4.09,4.4,Medium
9276,19,Male,Australia,Working,3.89,6.07,2.41,1.49,Educational,1.52,8.17,0,4.61,4.44,2.88,5.87,5.48,7.85,4.57,4.55,4.86,Medium
9277,21,Male,India,Working,0.89,4.21,3.76,1.01,News,2.9,6.75,1.82,7.13,4.09,2.53,6.24,2.9,6.29,4.64,3.14,4.78,Medium
9278,21,Female,India,Student,3.01,5.72,3.79,0,Educational,1.81,5.69,2.69,8.39,4.08,3.18,6.2,3.9,6.79,4.94,5.44,4.54,Medium
9279,18,Male,Canada,Both,3.28,5.27,3.91,1.83,Entertainment,0.96,6.61,0.54,6.86,5.47,6.52,4.35,3.35,8.12,4.32,7.52,3.26,High
9280,25,Male,Australia,Working,4.65,10.5,3,1.5,Gaming,2.5,5.97,1.32,4.47,4.66,3.96,5.4,5.4,5.92,3.76,7.98,3.04,High
9281,18,Male,USA,Working,1.65,4.84,3,0,Entertainment,3.21,4.18,3.14,5.27,4.51,5.53,4.7,2.73,4.38,6.24,3.71,3.57,High
9282,25,Male,Pakistan,Student,6.49,7.46,2.6,4.46,Educational,3.14,6.63,2.85,3.41,6.08,4.66,4.72,5.96,7.38,5.06,5.84,3.97,High
9283,24,Female,Canada,Student,6.75,10.47,4,3.38,News,1.7,5.79,1.32,5.56,4.25,6,3.56,6.9,5.97,4.79,8.13,2.42,High
9284,26,Female,Canada,Student,4.23,9.63,2.06,1.34,Entertainment,1.75,4.05,2.03,5.88,4.95,4.47,4.51,3.06,3.85,2.99,7.14,1.85,High
9285,25,Female,UK,Student,2.02,5.75,3.13,2.97,Entertainment,3.91,3.23,2.52,9.82,4.6,5.54,4.84,3.19,3.95,3.75,4.07,2.58,High
9286,22,Male,Canada,Working,1.87,3.84,2.89,0.93,News,1.52,6.12,2.03,4.84,4.16,7.95,1.95,3.06,6.08,3.11,7.84,1.08,High
9287,25,Male,Pakistan,Student,4.15,6.7,1.76,0.99,Lifestyle,3.27,4.57,3.19,7.42,4.67,6.99,5.17,5.25,4.98,4.44,5.93,2.71,High
9288,20,Male,USA,Working,2.81,6.62,2.68,2.44,Educational,1.08,5.32,1,6.52,4.51,4.23,6.77,4.52,5.15,4.06,6.17,3.59,High
9289,24,Male,UK,Student,5.92,7.98,2.66,0.93,Entertainment,1.99,5.21,2.08,3.6,5.92,7.07,3.65,5.77,5.82,4.5,6.93,2.32,High
9290,21,Male,Pakistan,Student,3.49,6.34,4.15,2.07,Entertainment,0,8.61,2.44,5.59,6.2,4.01,4.88,4.34,8.14,5.53,5.59,4.58,Medium
9291,22,Male,India,Student,4.68,6.77,3.31,0,Educational,3.25,7.27,0.3,4.04,5.52,5.26,3.87,4.79,5.43,4.2,5.26,2.75,High
9292,26,Male,Canada,Student,3.91,7.5,3.87,0,News,2.46,6.15,0.61,9.11,4.62,3.72,5.44,5.6,5.84,6.82,6.48,4.33,Medium
9293,24,Female,Australia,Student,3.19,7,1.16,1.48,Educational,2.05,6.11,1.67,6.87,3.96,4.32,5.23,4.29,6.8,4.73,6.01,3.87,High
9294,21,Male,India,Working,2.86,7.19,1.91,0,Gaming,4.66,6.15,2.77,3.78,2.37,4.25,4.65,4.2,5.86,5.68,6.72,3.57,High
9295,23,Male,Australia,Working,2.28,6.29,4.47,2.41,Gaming,1.64,6.05,2.08,7.8,5.82,4.42,6.06,2.69,5.99,3.5,6.04,3.44,High
9296,24,Male,Pakistan,Student,3.43,7.85,1.97,2.37,Entertainment,4.13,6.83,1.11,8.22,4.69,4.21,5.23,4.32,6.14,5.49,3.84,4.28,Medium
9297,26,Male,USA,Both,4.1,8.73,3.17,0,Gaming,3.3,5.48,1.47,8.67,5.23,5.68,5.17,5.92,6.04,4.33,5.75,3.27,High
9298,21,Female,Australia,Student,4.34,5.95,2.27,0.97,Educational,5.12,4.94,2.85,6.92,4.26,5.93,4,4.41,6.2,5,7.36,2.85,High
9299,20,Male,Pakistan,Student,4.05,6.27,3.95,2.71,Entertainment,5.31,7.7,2.11,6.02,7.05,5.6,4.36,4.48,8.05,6.19,4.5,4.52,Medium
